Arrond,Arrond_Nom,Date_Plantation,Longitude,Latitude
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.555533,45.655868
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.55561,45.655972
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.555639,45.65603
9,Rivière-des-Prairies - Pointe-aux-Trembles,2006-06-21,-73.555728,45.65614
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-11-01,-73.556069,45.656628
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-11-01,-73.556107,45.656706
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.55633,45.65702
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.556679,45.657515
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.556771,45.657668
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.556915,45.657857
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.556973,45.657936
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.557107,45.658134
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.557168,45.658218
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.557214,45.658292
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.557403,45.658554
9,Rivière-des-Prairies - Pointe-aux-Trembles,2006-06-21,-73.557566,45.65879
9,Rivière-des-Prairies - Pointe-aux-Trembles,2012-11-06,-73.557727,45.659022
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-11-01,-73.558027,45.659454
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-20,-73.559687,45.661795
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-20,-73.55974,45.661887
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-20,-73.55982,45.662003
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-20,-73.55989,45.66219
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-20,-73.559873,45.662301
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-20,-73.559712,45.662463
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-20,-73.559437,45.662578
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-20,-73.559316,45.662615
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.55661,45.65743
9,Rivière-des-Prairies - Pointe-aux-Trembles,2005-05-29,-73.558413,45.660001
9,Rivière-des-Prairies - Pointe-aux-Trembles,2005-05-29,-73.55852,45.660158
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-20,-73.559418,45.66144
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-20,-73.559469,45.661525
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-20,-73.559544,45.661582
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-11-01,-73.554847,45.654514
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-11-01,-73.554904,45.654596
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-11-01,-73.55494,45.654656
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.555068,45.654842
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.555241,45.655091
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.555358,45.655249
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.555617,45.655618
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-11-01,-73.555684,45.655723
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.555818,45.655921
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.555891,45.656024
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.555938,45.656088
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.556107,45.656341
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.556157,45.656398
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.556228,45.656506
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.556368,45.65671
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.556433,45.656804
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.556464,45.65687
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.55684,45.657397
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.556919,45.657501
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.556992,45.657608
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.55703,45.65767
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-11-01,-73.557215,45.657932
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.557542,45.658408
9,Rivière-des-Prairies - Pointe-aux-Trembles,1991-10-01,-73.557598,45.658473
9,Rivière-des-Prairies - Pointe-aux-Trembles,1991-10-01,-73.557663,45.658562
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.557889,45.658901
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.558027,45.659101
9,Rivière-des-Prairies - Pointe-aux-Trembles,2010-10-15,-73.558249,45.659431
9,Rivière-des-Prairies - Pointe-aux-Trembles,2017-07-11,-73.558408,45.65966
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-20,-73.559887,45.661781
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-20,-73.560078,45.662052
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-20,-73.559558,45.661258
9,Rivière-des-Prairies - Pointe-aux-Trembles,2008-11-06,-73.554493,45.656183
9,Rivière-des-Prairies - Pointe-aux-Trembles,2015-09-17,-73.557125,45.659985
9,Rivière-des-Prairies - Pointe-aux-Trembles,2017-07-11,-73.558533,45.662006
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-22,-73.558995,45.662663
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-22,-73.559218,45.66299
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-22,-73.559679,45.663588
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-22,-73.559956,45.663924
9,Rivière-des-Prairies - Pointe-aux-Trembles,2006-11-06,-73.555368,45.657147
9,Rivière-des-Prairies - Pointe-aux-Trembles,2010-05-18,-73.558739,45.661991
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-22,-73.559198,45.662611
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-22,-73.559062,45.662433
9,Rivière-des-Prairies - Pointe-aux-Trembles,2004-02-10,-73.559779,45.663387
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-22,-73.559657,45.663239
9,Rivière-des-Prairies - Pointe-aux-Trembles,2013-06-25,-73.489023,45.68709
9,Rivière-des-Prairies - Pointe-aux-Trembles,2003-06-20,-73.495256,45.638325
9,Rivière-des-Prairies - Pointe-aux-Trembles,2003-06-20,-73.495816,45.638411
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-06-14,-73.495983,45.638433
9,Rivière-des-Prairies - Pointe-aux-Trembles,2003-06-20,-73.496235,45.638478
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-06-14,-73.497057,45.638604
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-06-14,-73.497198,45.638627
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-06-14,-73.497345,45.638649
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-06-14,-73.497483,45.638672
9,Rivière-des-Prairies - Pointe-aux-Trembles,2001-10-24,-73.4978,45.63873
9,Rivière-des-Prairies - Pointe-aux-Trembles,2001-10-24,-73.498145,45.63878
9,Rivière-des-Prairies - Pointe-aux-Trembles,2001-10-24,-73.497992,45.638753
9,Rivière-des-Prairies - Pointe-aux-Trembles,2015-09-28,-73.500296,45.639126
9,Rivière-des-Prairies - Pointe-aux-Trembles,1997-05-01,-73.500494,45.639162
9,Rivière-des-Prairies - Pointe-aux-Trembles,2012-11-06,-73.506463,45.64012
9,Rivière-des-Prairies - Pointe-aux-Trembles,1999-05-01,-73.51228,45.64106
9,Rivière-des-Prairies - Pointe-aux-Trembles,2001-10-24,-73.494838,45.6381
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-06-14,-73.494983,45.638127
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-06-14,-73.496191,45.638321
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-06-14,-73.496513,45.638366
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-06-14,-73.496634,45.638388
9,Rivière-des-Prairies - Pointe-aux-Trembles,2001-10-24,-73.496925,45.638433
9,Rivière-des-Prairies - Pointe-aux-Trembles,2001-10-24,-73.497107,45.63846
9,Rivière-des-Prairies - Pointe-aux-Trembles,2001-10-24,-73.497177,45.638474
9,Rivière-des-Prairies - Pointe-aux-Trembles,2001-10-24,-73.497422,45.638514
9,Rivière-des-Prairies - Pointe-aux-Trembles,2000-05-01,-73.499434,45.638829
9,Rivière-des-Prairies - Pointe-aux-Trembles,2001-10-24,-73.499726,45.638874
9,Rivière-des-Prairies - Pointe-aux-Trembles,2004-03-03,-73.500558,45.639005
9,Rivière-des-Prairies - Pointe-aux-Trembles,2008-11-06,-73.501749,45.639207
9,Rivière-des-Prairies - Pointe-aux-Trembles,2001-10-24,-73.498805,45.63873
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-06-14,-73.494024,45.637979
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-06-14,-73.494152,45.637997
9,Rivière-des-Prairies - Pointe-aux-Trembles,2014-11-12,-73.560601,45.647039
9,Rivière-des-Prairies - Pointe-aux-Trembles,2014-11-12,-73.560677,45.646999
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-06-30,-73.491676,45.688638
9,Rivière-des-Prairies - Pointe-aux-Trembles,2004-05-28,-73.492269,45.688742
9,Rivière-des-Prairies - Pointe-aux-Trembles,2018-08-29,-73.488537,45.687999
9,Rivière-des-Prairies - Pointe-aux-Trembles,1996-05-01,-73.490722,45.689345
9,Rivière-des-Prairies - Pointe-aux-Trembles,2004-03-03,-73.49095,45.689394
9,Rivière-des-Prairies - Pointe-aux-Trembles,1996-05-01,-73.491062,45.689403
9,Rivière-des-Prairies - Pointe-aux-Trembles,2008-11-06,-73.491137,45.689417
9,Rivière-des-Prairies - Pointe-aux-Trembles,1996-05-01,-73.491623,45.689493
9,Rivière-des-Prairies - Pointe-aux-Trembles,1996-05-01,-73.494151,45.689871
9,Rivière-des-Prairies - Pointe-aux-Trembles,1996-05-01,-73.494588,45.689939
9,Rivière-des-Prairies - Pointe-aux-Trembles,1996-05-01,-73.494661,45.689948
9,Rivière-des-Prairies - Pointe-aux-Trembles,1996-05-01,-73.494846,45.689979
9,Rivière-des-Prairies - Pointe-aux-Trembles,1996-05-01,-73.495489,45.690078
9,Rivière-des-Prairies - Pointe-aux-Trembles,1996-05-01,-73.495557,45.690087
9,Rivière-des-Prairies - Pointe-aux-Trembles,1996-05-01,-73.496769,45.69029
9,Rivière-des-Prairies - Pointe-aux-Trembles,2019-07-31,-73.492958,45.689413
9,Rivière-des-Prairies - Pointe-aux-Trembles,1996-10-01,-73.493952,45.68961
9,Rivière-des-Prairies - Pointe-aux-Trembles,1996-10-01,-73.495502,45.689849
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-05-01,-73.496627,45.690024
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-05-01,-73.497305,45.690132
9,Rivière-des-Prairies - Pointe-aux-Trembles,2008-11-06,-73.496811,45.690029
9,Rivière-des-Prairies - Pointe-aux-Trembles,2007-11-13,-73.496986,45.69006
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-06-28,-73.49718,45.690088
9,Rivière-des-Prairies - Pointe-aux-Trembles,1996-10-01,-73.493762,45.689574
9,Rivière-des-Prairies - Pointe-aux-Trembles,2004-06-18,-73.549822,45.668512
9,Rivière-des-Prairies - Pointe-aux-Trembles,1991-10-01,-73.550853,45.669988
9,Rivière-des-Prairies - Pointe-aux-Trembles,2005-05-29,-73.5508,45.669893
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-29,-73.493319,45.690506
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-29,-73.493499,45.690537
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-29,-73.493703,45.690569
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-29,-73.494092,45.690627
9,Rivière-des-Prairies - Pointe-aux-Trembles,2006-06-21,-73.49448,45.69069
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-29,-73.494667,45.690717
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-06-14,-73.495193,45.690798
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-06-14,-73.495278,45.690816
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-29,-73.495362,45.690834
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-29,-73.494916,45.690762
9,Rivière-des-Prairies - Pointe-aux-Trembles,2012-11-06,-73.489535,45.689929
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-29,-73.492878,45.690434
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-29,-73.492967,45.690447
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-29,-73.493059,45.690456
9,Rivière-des-Prairies - Pointe-aux-Trembles,2003-06-19,-73.493467,45.690371
9,Rivière-des-Prairies - Pointe-aux-Trembles,2003-06-19,-73.493923,45.690447
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-29,-73.494162,45.690483
9,Rivière-des-Prairies - Pointe-aux-Trembles,2003-06-19,-73.494355,45.690519
9,Rivière-des-Prairies - Pointe-aux-Trembles,2011-09-27,-73.494659,45.690564
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-29,-73.494893,45.690605
9,Rivière-des-Prairies - Pointe-aux-Trembles,2003-06-19,-73.495014,45.690614
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.486411,45.690204
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.486614,45.690235
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.486814,45.690262
9,Rivière-des-Prairies - Pointe-aux-Trembles,2015-09-26,-73.487551,45.690366
9,Rivière-des-Prairies - Pointe-aux-Trembles,2000-05-01,-73.487895,45.690424
9,Rivière-des-Prairies - Pointe-aux-Trembles,2000-05-01,-73.488271,45.690483
9,Rivière-des-Prairies - Pointe-aux-Trembles,2012-11-06,-73.488578,45.690526
9,Rivière-des-Prairies - Pointe-aux-Trembles,2012-11-06,-73.488832,45.690563
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.48722,45.690321
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.487346,45.690339
9,Rivière-des-Prairies - Pointe-aux-Trembles,2000-05-01,-73.487696,45.690267
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-22,-73.487818,45.690285
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-22,-73.488226,45.690343
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-29,-73.488382,45.69037
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-22,-73.488497,45.690388
9,Rivière-des-Prairies - Pointe-aux-Trembles,2004-07-07,-73.485352,45.690694
9,Rivière-des-Prairies - Pointe-aux-Trembles,1993-10-01,-73.485713,45.690752
9,Rivière-des-Prairies - Pointe-aux-Trembles,1993-10-01,-73.486402,45.690851
9,Rivière-des-Prairies - Pointe-aux-Trembles,1993-10-01,-73.486618,45.690887
9,Rivière-des-Prairies - Pointe-aux-Trembles,1993-10-01,-73.48477,45.690595
9,Rivière-des-Prairies - Pointe-aux-Trembles,2004-07-07,-73.486165,45.690671
9,Rivière-des-Prairies - Pointe-aux-Trembles,2014-11-12,-73.486309,45.690698
9,Rivière-des-Prairies - Pointe-aux-Trembles,1993-10-01,-73.486704,45.690752
9,Rivière-des-Prairies - Pointe-aux-Trembles,1993-10-01,-73.485819,45.690613
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-21,-73.484864,45.692098
9,Rivière-des-Prairies - Pointe-aux-Trembles,1991-05-05,-73.48757,45.692534
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-30,-73.487811,45.692579
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-30,-73.487889,45.692593
9,Rivière-des-Prairies - Pointe-aux-Trembles,2006-06-21,-73.483971,45.691809
9,Rivière-des-Prairies - Pointe-aux-Trembles,2012-11-06,-73.484141,45.691836
9,Rivière-des-Prairies - Pointe-aux-Trembles,2013-06-25,-73.484469,45.691884
9,Rivière-des-Prairies - Pointe-aux-Trembles,2012-11-06,-73.538907,45.66638
9,Rivière-des-Prairies - Pointe-aux-Trembles,2012-11-06,-73.539015,45.66652
9,Rivière-des-Prairies - Pointe-aux-Trembles,2005-05-29,-73.538908,45.666065
9,Rivière-des-Prairies - Pointe-aux-Trembles,2006-11-07,-73.537783,45.666434
9,Rivière-des-Prairies - Pointe-aux-Trembles,2006-11-07,-73.539913,45.669295
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-19,-73.537488,45.665678
9,Rivière-des-Prairies - Pointe-aux-Trembles,2004-06-09,-73.536998,45.669089
9,Rivière-des-Prairies - Pointe-aux-Trembles,2008-11-06,-73.537532,45.669813
9,Rivière-des-Prairies - Pointe-aux-Trembles,2001-10-19,-73.489377,45.638037
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-11-01,-73.489943,45.638131
9,Rivière-des-Prairies - Pointe-aux-Trembles,2013-10-10,-73.490343,45.638189
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-11-01,-73.490542,45.638226
9,Rivière-des-Prairies - Pointe-aux-Trembles,2012-11-06,-73.490343,45.638189
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-06-13,-73.489664,45.638091
9,Rivière-des-Prairies - Pointe-aux-Trembles,1997-05-01,-73.489719,45.637996
9,Rivière-des-Prairies - Pointe-aux-Trembles,2011-09-27,-73.490324,45.638093
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-11-01,-73.490552,45.638131
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-11-01,-73.490653,45.638145
9,Rivière-des-Prairies - Pointe-aux-Trembles,1995-11-01,-73.490798,45.638167
9,Rivière-des-Prairies - Pointe-aux-Trembles,2011-09-27,-73.499161,45.639464
9,Rivière-des-Prairies - Pointe-aux-Trembles,2020-07-13,-73.500319,45.639657
9,Rivière-des-Prairies - Pointe-aux-Trembles,2004-06-28,-73.511739,45.641492
9,Rivière-des-Prairies - Pointe-aux-Trembles,2019-07-25,-73.512641,45.641644
9,Rivière-des-Prairies - Pointe-aux-Trembles,2020-07-09,-73.50765,45.640836
9,Rivière-des-Prairies - Pointe-aux-Trembles,2020-07-09,-73.507977,45.640894
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.597002,45.617827
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.596936,45.617876
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.596876,45.617921
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.596814,45.617966
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.596758,45.618011
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.596698,45.618047
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.596635,45.618101
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.596572,45.618155
9,Rivière-des-Prairies - Pointe-aux-Trembles,1992-10-01,-73.596516,45.618201
9,Rivière-des-Prairies - Pointe-aux-Trembles,2012-11-06,-73.481018,45.696236
9,Rivière-des-Prairies - Pointe-aux-Trembles,2012-11-06,-73.480902,45.696221
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-21,-73.482306,45.697006
9,Rivière-des-Prairies - Pointe-aux-Trembles,2010-05-18,-73.483299,45.697105
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.483942,45.697163
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-21,-73.484473,45.697215
9,Rivière-des-Prairies - Pointe-aux-Trembles,2010-05-18,-73.484565,45.697224
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.482295,45.696866
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.482423,45.696875
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.48252,45.696889
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-21,-73.482619,45.696898
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.482933,45.696929
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.483084,45.696943
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.483248,45.696961
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.483394,45.69697
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.483501,45.696979
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.484572,45.697087
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-21,-73.484761,45.6971
9,Rivière-des-Prairies - Pointe-aux-Trembles,2018-07-31,-73.483366,45.697698
9,Rivière-des-Prairies - Pointe-aux-Trembles,2008-11-06,-73.482172,45.699084
9,Rivière-des-Prairies - Pointe-aux-Trembles,2006-06-21,-73.487636,45.699053
9,Rivière-des-Prairies - Pointe-aux-Trembles,2020-07-06,-73.494489,45.639562
9,Rivière-des-Prairies - Pointe-aux-Trembles,2020-07-06,-73.495655,45.639752
9,Rivière-des-Prairies - Pointe-aux-Trembles,2020-07-06,-73.49707,45.639976
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-17,-73.497548,45.640048
9,Rivière-des-Prairies - Pointe-aux-Trembles,2002-05-17,-73.497662,45.640066
9,Rivière-des-Prairies - Pointe-aux-Trembles,2010-05-18,-73.510894,45.642185
9,Rivière-des-Prairies - Pointe-aux-Trembles,2003-06-20,-73.511497,45.642284
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.501151,45.640656
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.501276,45.640674
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.501713,45.640741
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.501813,45.640759
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.501911,45.640773
9,Rivière-des-Prairies - Pointe-aux-Trembles,1993-05-01,-73.502012,45.640786
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.502121,45.640809
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.502234,45.640827
9,Rivière-des-Prairies - Pointe-aux-Trembles,2020-07-09,-73.49361,45.639422
9,Rivière-des-Prairies - Pointe-aux-Trembles,2020-07-01,-73.494435,45.639416
9,Rivière-des-Prairies - Pointe-aux-Trembles,2020-07-01,-73.494646,45.639449
9,Rivière-des-Prairies - Pointe-aux-Trembles,2020-07-01,-73.495827,45.639639
9,Rivière-des-Prairies - Pointe-aux-Trembles,2020-07-09,-73.495977,45.639666
9,Rivière-des-Prairies - Pointe-aux-Trembles,2020-07-06,-73.496315,45.639717
9,Rivière-des-Prairies - Pointe-aux-Trembles,2020-07-06,-73.496393,45.63973
9,Rivière-des-Prairies - Pointe-aux-Trembles,2015-10-14,-73.496946,45.639815
9,Rivière-des-Prairies - Pointe-aux-Trembles,2020-07-06,-73.497157,45.639851
9,Rivière-des-Prairies - Pointe-aux-Trembles,2009-10-29,-73.510365,45.641969
9,Rivière-des-Prairies - Pointe-aux-Trembles,2014-11-12,-73.51078,45.642032
9,Rivière-des-Prairies - Pointe-aux-Trembles,2011-09-27,-73.521604,45.654992
9,Rivière-des-Prairies - Pointe-aux-Trembles,2011-09-27,-73.521523,45.655085
9,Rivière-des-Prairies - Pointe-aux-Trembles,2011-09-27,-73.521456,45.65516
9,Rivière-des-Prairies - Pointe-aux-Trembles,2011-09-27,-73.521389,45.655234
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-10-07,-73.568929,45.643089
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-10-06,-73.567988,45.641968
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-09-12,-73.568295,45.642268
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-10-06,-73.568416,45.642377
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-10-07,-73.568502,45.642467
9,Rivière-des-Prairies - Pointe-aux-Trembles,2016-10-07,-73.568592,45.642555
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.577744,45.637273
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.577382,45.637543
9,Rivière-des-Prairies - Pointe-aux-Trembles,2008-06-19,-73.576679,45.638093
9,Rivière-des-Prairies - Pointe-aux-Trembles,1977-05-01,-73.571446,45.640885
9,Rivière-des-Prairies - Pointe-aux-Trembles,1977-05-01,-73.57133,45.640944
9,Rivière-des-Prairies - Pointe-aux-Trembles,2003-06-25,-73.574038,45.639516
9,Rivière-des-Prairies - Pointe-aux-Trembles,2003-06-25,-73.573661,45.63971
9,Rivière-des-Prairies - Pointe-aux-Trembles,2008-06-19,-73.575545,45.638566
9,Rivière-des-Prairies - Pointe-aux-Trembles,2012-11-06,-73.57265,45.640043
9,Rivière-des-Prairies - Pointe-aux-Trembles,1977-05-01,-73.57218,45.640287
9,Rivière-des-Prairies - Pointe-aux-Trembles,1977-05-01,-73.572008,45.640377
9,Rivière-des-Prairies - Pointe-aux-Trembles,1977-05-01,-73.57182,45.640476
9,Rivière-des-Prairies - Pointe-aux-Trembles,1977-05-01,-73.571316,45.640746
9,Rivière-des-Prairies - Pointe-aux-Trembles,1977-05-01,-73.57119,45.640814
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.57805,45.636809
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.577953,45.636886
9,Rivière-des-Prairies - Pointe-aux-Trembles,2003-06-25,-73.573985,45.639354
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.577555,45.636157
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.577689,45.636297
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.57789,45.636477
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.579592,45.638109
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.580367,45.638841
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.580437,45.638913
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.580582,45.639048
9,Rivière-des-Prairies - Pointe-aux-Trembles,1990-10-01,-73.580658,45.63912
9,Rivière-des-Prairies - Pointe-aux-Trembles,1986-05-01,-73.580947,45.639399
9,Rivière-des-Prairies - Pointe-aux-Trembles,1986-05-01,-73.58105,45.639502
9,Rivière-des-Prairies - Pointe-aux-Trembles,1986-05-01,-73.581254,45.639696
9,Rivière-des-Prairies - Pointe-aux-Trembles,1986-05-01,-73.581366,45.639808
